경쟁자 수,교육 수,교통 수,버퍼내폐업비율,인허가 영업,인허가 폐업,임대료,집객시설 수,타업종경쟁자
21,124,108,0.474452555,288,260,4252,7,527
39,167,112,0.474528302,557,503,612,6,1021
24,164,98,0.483673469,253,237,2549,12,466
24,164,97,0.482617587,253,236,2129,20,465
24,154,98,0.480225989,276,255,1621,11,507
25,149,89,0.475915222,272,247,879,10,494
22,151,91,0.48952381,268,257,628,11,503
26,533,46,0.546153846,177,213,1028,4,364
31,583,66,0.536926148,232,269,2735,6,470
108,690,105,0.488755622,1023,978,741,19,1893
20,161,64,0.511111111,264,276,2770,7,520
95,304,107,0.488498789,845,807,1910,23,1557
15,118,44,0.539792388,266,312,573,4,563
8,61,23,0.596153846,105,155,1208,3,252
106,442,101,0.492079208,1026,994,1063,20,1914
90,301,98,0.489483748,801,768,4005,18,1479
90,301,98,0.489483748,801,768,2620,19,1479
100,290,89,0.488469602,976,932,532,17,1808
87,281,98,0.491192412,751,725,2204,17,1389
85,228,95,0.469673406,682,604,1160,16,1201
82,187,90,0.467391304,637,559,644,15,1114
93,253,93,0.494124923,818,799,414,16,1524
75,631,98,0.497560976,618,612,1617,12,1155
39,409,102,0.494382022,360,352,4023,10,673
48,172,107,0.474725275,717,648,964,12,1317
35,163,106,0.47639485,488,444,2579,8,897
46,180,118,0.481154771,647,600,2237,7,1201
98,309,97,0.523685918,734,807,1271,9,1443
62,132,67,0.534317984,536,615,2205,14,1089
44,97,47,0.533799534,400,458,5923,10,814
52,117,58,0.534537726,438,503,292,11,889
26,103,67,0.556666667,266,334,1406,8,574
53,209,108,0.538845331,647,756,1463,5,1350
49,226,98,0.531752752,553,628,873,9,1132
5,8,15,0.423076923,45,33,4406,0,73
14,139,66,0.455525606,202,169,1831,10,357
13,117,60,0.444444444,190,152,1854,10,329
112,339,112,0.532990173,998,1139,1363,12,2025
111,335,108,0.532658694,1016,1158,826,14,2063
113,321,112,0.52985782,992,1118,5280,8,1997
116,121,129,0.360638298,601,339,2194,20,824
112,122,128,0.370563674,603,355,1176,19,846
94,122,119,0.339142091,493,253,27726,24,652
87,123,126,0.366412214,498,288,1541,19,699
58,168,96,0.485091743,449,423,2921,9,814
57,164,92,0.479815456,451,416,1501,10,810
55,152,76,0.476702509,438,399,2390,9,782
54,151,77,0.474435196,442,399,2550,8,787
58,166,94,0.492840095,425,413,1630,11,780
58,166,94,0.492840095,425,413,1630,7,780
55,153,75,0.478941035,433,398,1628,9,776
63,166,99,0.495972382,438,431,722,8,806
63,179,101,0.489955357,457,439,769,12,833
30,102,33,0.486742424,271,257,1362,7,498
47,130,68,0.479297365,415,382,1572,7,750
55,144,92,0.471923536,442,395,519,10,782
59,165,95,0.492196879,423,410,745,8,774
58,187,107,0.513215859,442,466,1435,11,850
29,108,86,0.557275542,143,180,1012,7,294
59,186,107,0.515521064,437,465,2470,11,843
48,158,86,0.529239766,322,362,3239,11,636
38,133,85,0.532154341,291,331,2047,7,584
45,122,91,0.463195691,299,258,1397,8,512
102,216,96,0.517032551,638,683,2954,3,1219
95,150,93,0.535745047,539,622,2125,3,1066
101,172,90,0.515318146,617,656,1728,4,1172
78,280,94,0.516883117,558,597,1057,5,1077
80,160,91,0.543788187,448,534,1962,5,902
78,280,94,0.516883117,558,597,1176,4,1077
80,160,91,0.543788187,448,534,2201,4,902
97,231,102,0.530338849,596,673,2360,4,1172
89,183,99,0.534907598,453,521,1333,2,885
83,195,106,0.522607781,454,497,697,6,868
95,191,99,0.532040472,555,631,921,3,1091
47,272,93,0.524969549,390,431,678,7,774
51,285,95,0.528639618,395,443,895,7,787
55,292,96,0.541942605,415,491,813,7,851
47,278,99,0.522167488,388,424,1342,5,765
44,180,78,0.505376344,460,470,3549,7,886
56,257,122,0.53861518,693,809,1837,9,1446
94,251,94,0.509102731,755,783,1450,7,1444
58,262,111,0.535192563,700,806,2839,17,1448
70,248,85,0.53125,645,731,705,10,1306
139,116,128,0.375104428,748,449,1174,22,1058
136,122,130,0.374894693,742,445,2668,21,1051
151,120,133,0.361751152,831,471,2461,23,1151
134,115,129,0.374441466,700,419,1652,22,985
103,121,84,0.534300792,353,405,3231,9,655
210,125,70,0.574610245,382,516,7136,17,688
136,151,87,0.529626253,516,581,1712,10,961
317,137,80,0.491037132,795,767,1226,13,1245
278,136,77,0.499286733,702,700,943,9,1124
136,151,87,0.529626253,516,581,2247,9,961
330,151,86,0.491706161,858,830,4433,14,1358
296,141,80,0.495599188,745,732,2967,11,1181
276,125,75,0.494186047,696,680,1135,11,1100
294,138,79,0.495231608,741,727,3106,11,1174
86,69,51,0.512014787,264,277,119,8,455
276,132,78,0.505322924,697,712,2179,8,1133
276,125,75,0.494186047,696,680,849,12,1100
81,72,56,0.525096525,246,272,2528,9,437
293,131,79,0.492063492,736,713,1852,11,1156
276,125,75,0.494186047,696,680,1132,12,1100
384,187,88,0.488694758,995,951,1725,20,1562
110,227,70,0.493358634,801,780,2781,5,1471
129,288,97,0.508376963,939,971,1880,19,1781
127,302,103,0.491097923,1029,993,1709,25,1895
125,270,99,0.518867925,867,935,3233,19,1677
132,296,102,0.503018109,988,1000,2143,16,1856
138,311,105,0.508313539,1035,1070,1307,18,1967
129,283,105,0.495756365,1010,993,3791,16,1874
116,272,100,0.520348837,825,895,2251,21,1604
131,298,107,0.495331695,1027,1008,1916,18,1904
466,273,129,0.552504638,1206,1489,618,36,2229
440,258,104,0.549855192,1088,1329,376,30,1977
393,279,103,0.557202409,956,1203,4744,26,1766
440,267,111,0.550245098,1101,1347,3647,30,2008
432,208,92,0.554059922,1027,1276,680,36,1871
395,275,98,0.559149723,954,1210,5190,27,1769
441,229,107,0.552134647,1091,1345,306,34,1995
429,202,93,0.552813853,1033,1277,1730,36,1881
434,239,98,0.551114851,1067,1310,1277,32,1943
313,305,105,0.575386255,797,1080,1682,28,1564
424,267,95,0.551724138,1027,1264,6462,32,1867
441,229,107,0.552134647,1091,1345,2608,30,1995
260,268,89,0.581967213,663,923,3580,25,1326
201,221,85,0.594319009,557,816,854,18,1172
524,353,143,0.550458716,1421,1740,9989,31,2637
341,293,128,0.536374846,1128,1305,1296,19,2092
70,194,67,0.516248839,521,556,982,8,1007
321,311,126,0.535337124,1144,1318,3852,22,2141
399,361,139,0.541071429,1285,1515,1463,29,2401
199,296,114,0.556772908,890,1118,2591,14,1809
480,248,127,0.537016265,1651,1915,4254,16,3086
529,241,131,0.540707017,1715,2019,1495,16,3205
800,322,150,0.548323036,2047,2485,8078,28,3732
424,62,37,0.55588994,1033,1293,1943,7,1902
322,78,47,0.544471744,927,1108,1434,8,1713
318,97,67,0.5320787,1094,1244,1458,18,2020
382,47,36,0.548617731,947,1151,1212,8,1716
444,67,41,0.559867878,1066,1356,2839,8,1978
312,70,44,0.545977011,869,1045,3248,8,1602
312,70,44,0.545977011,869,1045,31241,8,1602
124,99,66,0.512160229,682,716,605,6,1274
382,47,36,0.548617731,947,1151,1212,10,1716
237,67,50,0.521640091,840,916,1080,17,1519
369,49,37,0.551300236,949,1166,1814,8,1746
423,65,41,0.556851312,1064,1337,1821,9,1978
322,78,47,0.544471744,927,1108,3468,8,1713
207,90,66,0.514573991,866,918,2787,9,1577
50,40,35,0.557959815,286,361,3903,5,597
84,109,62,0.52,552,598,1599,5,1066
128,108,68,0.512711864,690,726,1388,6,1288
129,110,74,0.511514306,700,733,989,6,1304
282,166,112,0.502181025,913,921,3902,8,1552
282,137,81,0.505420054,730,746,6570,13,1194
287,167,116,0.505838641,931,953,1782,7,1597
289,147,97,0.502534854,785,793,934,9,1289
282,135,80,0.501670007,746,751,3267,9,1215
270,178,106,0.504504505,880,896,1183,6,1506
208,223,125,0.495389344,985,967,539,11,1744
66,202,77,0.499472017,474,473,1326,13,881
74,170,96,0.526980482,412,459,6285,5,797
66,202,77,0.499472017,474,473,352,8,881
57,222,88,0.537834692,397,462,1479,8,802
54,119,74,0.490301724,473,455,1345,9,874
75,45,80,0.551401869,528,649,2584,9,1102
68,85,81,0.555966698,480,601,2226,8,1013
80,105,82,0.550204082,551,674,2057,9,1145
76,48,85,0.554828151,544,678,2341,7,1146
70,36,86,0.56419214,499,646,1915,7,1075
75,47,82,0.555276382,531,663,8430,7,1119
75,71,77,0.54353339,540,643,1348,9,1108
77,52,87,0.553846154,551,684,1649,8,1158
68,84,84,0.56097561,486,621,140,6,1039
75,35,78,0.553540587,517,641,3037,7,1083
74,69,75,0.548780488,518,630,2565,9,1074
117,228,97,0.478642481,891,818,1129,13,1592
97,137,50,0.486600846,728,690,1031,13,1321
116,177,99,0.474374255,882,796,7620,13,1562
108,246,145,0.475678733,927,841,1163,24,1660
736,345,155,0.539784453,2007,2354,2290,35,3625
672,336,151,0.54248366,1750,2075,2988,35,3153
666,339,149,0.54627995,1799,2166,2526,35,3299
494,76,51,0.57878555,1096,1506,1430,7,2108
649,339,150,0.54844513,1757,2134,1249,34,3242
478,88,50,0.586387435,1027,1456,2958,6,2005
554,112,71,0.580226365,1261,1743,3059,9,2450
816,348,153,0.54747173,2121,2566,1186,35,3871
404,85,55,0.593342981,843,1230,2454,5,1669
428,90,54,0.585529254,928,1311,4870,4,1811
682,327,151,0.538004137,1787,2081,1568,36,3186
660,333,150,0.544438531,1712,2046,1057,36,3098
824,345,149,0.543037975,2166,2574,1269,36,3916
817,352,152,0.547370662,2126,2571,1753,35,3880
163,123,123,0.398597312,1029,682,1560,13,1548
163,123,123,0.398597312,1029,682,941,12,1548
107,170,92,0.48365019,679,636,1223,9,1208
103,301,133,0.498164015,820,814,471,23,1531
176,205,91,0.595358956,558,821,443,12,1203
191,192,89,0.582891749,551,770,1672,14,1130
109,184,97,0.509360374,629,653,385,7,1173
94,294,118,0.529479769,814,916,1046,24,1636
191,192,89,0.582891749,551,770,1309,15,1130
39,635,44,0.546697039,199,240,579,11,400
104,769,72,0.532630191,709,808,7778,19,1413
104,786,72,0.530312699,736,831,1437,18,1463
60,641,68,0.523809524,390,429,1778,7,759
91,278,63,0.495959596,499,491,1455,13,899
97,267,65,0.503717472,534,542,9329,13,979
88,256,60,0.507843137,502,518,967,10,932
47,642,54,0.555442523,437,546,1063,17,936
88,269,67,0.497487437,900,891,1604,10,1703
23,71,33,0.503133393,555,562,1861,4,1094
36,90,34,0.51145959,405,424,762,9,793
36,90,34,0.51145959,405,424,762,6,793
106,184,55,0.474767596,791,715,651,13,1400
21,210,82,0.53147482,521,591,800,9,1091
22,199,89,0.541142304,474,559,1368,13,1011
19,170,73,0.543990087,368,439,762,4,788
72,828,91,0.523619428,716,787,597,17,1431
72,803,91,0.528067885,723,809,2868,17,1460
72,828,91,0.523619428,716,787,4862,17,1431
37,453,70,0.559241706,558,708,869,15,1229
97,724,78,0.530497592,585,661,2402,16,1149
91,658,69,0.520131471,584,633,1026,14,1126
78,514,73,0.500469484,532,533,1978,7,987
80,641,73,0.503267974,532,539,5080,8,991
27,278,71,0.570498915,396,526,1125,9,895
8,67,38,0.587719298,94,134,1069,2,220
30,308,62,0.558474576,521,659,834,10,1150
104,773,79,0.532698413,736,839,4618,20,1471
63,655,69,0.536157025,449,519,1092,10,905
17,159,80,0.498310811,297,295,2640,4,575
43,769,52,0.544011544,316,377,674,9,650
38,625,44,0.469135802,258,228,3410,7,448
92,266,106,0.508137432,816,843,984,12,1567
83,285,106,0.523382447,744,817,1313,14,1478
87,209,86,0.474650992,715,646,971,11,1274
69,189,60,0.489038786,303,290,1993,8,524
52,183,54,0.498993964,249,248,2886,7,445
97,263,63,0.492156863,518,502,4556,13,923
79,245,61,0.506200676,438,449,1119,8,808
145,203,104,0.476083707,701,637,1579,16,1193
145,203,104,0.476083707,701,637,2676,15,1193
129,192,98,0.477692308,679,621,4088,19,1171
146,205,108,0.478676471,709,651,6488,17,1214
100,220,68,0.475531915,493,447,2098,12,840
145,203,104,0.476083707,701,637,1643,19,1193
135,199,98,0.479245283,690,635,1046,18,1190
99,204,44,0.493200363,559,544,3061,9,1004
148,162,77,0.466299862,776,678,8715,16,1306
101,173,38,0.497704316,547,542,1272,6,988
143,174,75,0.466524217,749,655,2540,19,1261
139,178,77,0.466764061,730,639,1097,24,1230
109,218,104,0.483197094,569,532,4461,15,992
128,249,112,0.46907994,704,622,1117,11,1198
106,221,97,0.466071429,598,522,1198,9,1014
133,120,67,0.480152672,681,629,383,13,1177
154,159,74,0.495792426,719,707,2964,13,1272
133,120,67,0.480152672,681,629,414,13,1177
123,109,75,0.462184874,640,550,1313,14,1067
133,120,67,0.480152672,681,629,1313,13,1177
122,263,67,0.465132497,767,667,1083,15,1312
127,293,73,0.469273743,760,672,197,14,1305
123,275,65,0.467787115,760,668,3429,18,1305
101,395,69,0.498973306,488,486,1106,15,873
154,137,67,0.467153285,803,704,2517,16,1353
170,117,62,0.474587039,827,747,482,15,1404
160,114,64,0.467866324,828,728,3117,14,1396
200,309,113,0.475635593,990,898,539,16,1688
200,309,113,0.475635593,990,898,480,15,1688
146,111,66,0.484804631,712,670,3135,13,1236
180,218,85,0.495407226,824,809,2308,14,1453
143,120,68,0.478395062,676,620,1516,13,1153
110,191,118,0.461538462,553,474,1777,12,917
185,378,80,0.4385511,868,678,2104,9,1361
152,287,72,0.384419983,727,454,2126,10,1029
170,417,60,0.435060326,796,613,996,15,1239
152,287,72,0.384419983,727,454,1936,8,1029
184,364,78,0.438064516,871,679,2758,10,1366
185,386,77,0.437904269,869,677,5616,10,1361
152,363,79,0.406032483,768,525,1898,7,1141
159,364,79,0.411368736,787,550,3549,8,1178
171,409,82,0.438521677,790,617,1795,17,1236
164,353,78,0.403663004,814,551,9500,15,1201
184,364,78,0.438064516,871,679,1046,9,1366
156,364,77,0.419236417,791,571,10475,8,1206
181,402,77,0.438976378,855,669,2351,9,1343
156,364,77,0.419236417,791,571,2335,8,1206
185,386,77,0.437904269,869,677,12096,10,1361
152,335,78,0.396375099,766,503,2166,7,1117
164,353,78,0.403663004,814,551,1422,8,1201
152,287,72,0.384419983,727,454,1860,8,1029
156,364,77,0.419236417,791,571,1801,10,1206
64,254,69,0.43728223,323,251,1721,5,510
185,368,81,0.440970006,876,691,2632,13,1382
190,361,72,0.435,904,696,1971,12,1410
169,380,76,0.43697479,804,624,1833,11,1259
171,409,82,0.438521677,790,617,3800,11,1236
160,373,75,0.41740413,790,566,2638,8,1196
157,308,76,0.391967871,757,488,1926,7,1088
171,409,82,0.438521677,790,617,1713,11,1236
160,373,75,0.41740413,790,566,1712,8,1196
186,374,72,0.438451777,885,691,181,12,1390
159,364,79,0.411368736,787,550,1944,9,1178
160,373,75,0.41740413,790,566,7460,11,1196
171,409,82,0.438521677,790,617,3492,10,1236
74,270,65,0.420245399,378,274,3216,4,578
152,335,78,0.396375099,766,503,2323,7,1117
186,389,78,0.440688776,877,691,9902,9,1382
13,34,28,0.526717557,62,69,5462,2,118
38,17,45,0.454081633,321,267,6403,2,550
54,35,67,0.434447301,440,338,1321,1,724
79,34,60,0.468926554,470,415,749,6,806
80,30,61,0.460496614,478,408,3250,6,806
120,244,81,0.371462264,533,315,2442,2,728
78,31,63,0.467816092,463,407,1183,5,792
39,28,56,0.458598726,255,216,3255,2,432
79,34,60,0.467576792,468,411,1951,5,800
71,199,77,0.427432217,359,268,1727,3,556
77,205,79,0.422740525,396,290,2708,1,609
101,197,72,0.391304348,448,288,1712,0,635
70,200,78,0.43797856,367,286,2149,1,583
81,204,77,0.425879397,457,339,776,4,715
114,229,94,0.437125749,752,584,2459,5,1222
76,199,78,0.419790105,387,280,1300,1,591
77,201,76,0.425253991,396,293,2534,1,612
89,201,77,0.414464534,421,298,4675,1,630
108,181,86,0.446790541,655,529,1350,6,1076
87,199,76,0.409090909,403,279,2144,0,595
84,149,75,0.44494382,494,396,223,4,806
84,149,75,0.44494382,494,396,223,5,806
84,149,75,0.44494382,494,396,223,4,806
101,197,72,0.391304348,448,288,1471,1,635
71,199,77,0.427432217,359,268,2121,1,556
81,204,77,0.425879397,457,339,4287,2,715
75,199,75,0.418320611,381,274,8142,1,580
93,196,71,0.398818316,407,270,3415,0,584
89,201,77,0.414464534,421,298,2540,1,630
108,182,84,0.448573898,638,519,1012,4,1049
70,200,78,0.43797856,367,286,2524,1,583
87,199,76,0.409090909,403,279,1897,0,595
87,199,76,0.409090909,403,279,2992,0,595
101,197,72,0.391304348,448,288,1893,1,635
104,168,86,0.436936937,625,485,1350,4,1006
77,205,79,0.422740525,396,290,1354,9,609
68,192,68,0.411764706,340,238,1922,0,510
118,199,72,0.374847375,512,307,1567,0,701
87,199,76,0.409090909,403,279,7837,0,595
81,204,77,0.425879397,457,339,3213,1,715
81,204,77,0.425879397,457,339,602,1,715
71,199,77,0.427432217,359,268,2204,1,556
94,158,89,0.442190669,550,436,1350,4,892
70,73,62,0.473684211,460,414,802,8,804
58,177,73,0.462102689,440,378,3079,6,760
69,188,85,0.463959391,528,457,780,7,916
107,154,84,0.471161657,651,580,675,8,1124
35,108,57,0.479238754,301,277,926,5,543
109,152,69,0.482681564,926,864,1313,16,1681
100,187,57,0.469837587,914,810,2884,6,1624
113,167,66,0.475029036,904,818,1001,16,1609
75,185,60,0.471147749,834,743,2599,7,1502
97,187,74,0.464550979,793,688,1739,6,1384
88,192,75,0.464461647,761,660,3374,6,1333
88,192,75,0.464461647,761,660,1366,6,1333
210,439,93,0.460282916,992,846,1460,21,1628
193,368,76,0.442571785,893,709,2065,11,1409
208,331,108,0.471163749,1027,915,992,20,1734
220,339,112,0.469056974,1081,955,2655,18,1816
204,432,80,0.451593506,912,751,1540,18,1459
191,364,76,0.434161491,911,699,4386,12,1419
204,432,80,0.451593506,912,751,1494,20,1459
210,441,94,0.460291734,999,852,1044,27,1641
185,408,62,0.4575,868,732,1106,18,1415
146,297,75,0.464095745,806,698,866,21,1358
81,216,86,0.440677966,726,572,1330,7,1217
37,94,57,0.551056338,510,626,1087,7,1099
23,79,45,0.569212411,361,477,1382,2,815
37,94,57,0.551056338,510,626,1616,7,1099
75,93,123,0.4788561,1713,1574,1323,18,3212
81,167,111,0.482318271,1054,982,741,24,1955
29,160,82,0.563514804,457,590,1082,9,1018
24,159,87,0.578891258,395,543,2670,7,914
31,149,61,0.562178828,426,547,2120,7,942
16,104,42,0.546296296,245,295,1707,5,524
47,105,94,0.507505774,853,879,1688,19,1685
16,127,113,0.538191396,526,613,1058,8,1123
18,96,67,0.53880597,309,361,839,9,652
17,116,73,0.539808917,289,339,2608,3,611
19,101,69,0.537226277,317,368,5923,6,666
1,11,16,0.227272727,34,10,31677,0,43
121,61,135,0.538487395,1373,1602,346,13,2854
135,59,145,0.510540788,1602,1671,964,13,3138
31,86,57,0.529227557,451,507,2115,7,927
31,86,57,0.529227557,451,507,1188,6,927
31,86,57,0.529227557,451,507,1133,7,927
101,88,119,0.517670683,1201,1289,809,13,2389
36,94,69,0.552238806,570,703,1080,6,1237
43,135,94,0.528368794,665,745,499,9,1367
43,150,91,0.537323944,657,763,1640,11,1377
208,201,71,0.394195889,1002,652,7680,11,1446
250,117,72,0.387162506,1203,760,4453,12,1713
211,160,77,0.388069275,954,605,2133,15,1348
125,84,49,0.367454068,723,420,3014,12,1018
216,174,75,0.392,988,637,1954,13,1409
216,158,75,0.391330891,997,641,1740,16,1422
211,160,77,0.388069275,954,605,5612,12,1348
50,47,46,0.422222222,338,247,57860,8,535
125,81,49,0.367454068,723,420,2308,14,1018
73,73,40,0.467505241,508,446,643,5,881
251,112,66,0.389649924,1203,768,13130,14,1720
219,165,79,0.398315283,1000,662,1838,15,1443
50,47,46,0.422222222,338,247,31019,9,535
210,222,64,0.396904025,974,641,937,10,1405
212,166,74,0.388712746,964,613,2163,12,1365
213,171,74,0.389134555,967,616,1539,21,1370
75,75,41,0.466399198,532,465,6627,6,922
240,151,71,0.395495024,1154,755,1761,12,1669
212,166,74,0.388712746,964,613,1640,14,1365
79,76,48,0.459669582,556,473,6077,11,950
225,111,53,0.383489461,1053,655,1135,13,1483
250,120,64,0.387162506,1203,760,4326,12,1713
213,170,72,0.389134555,967,616,9191,12,1370
223,184,77,0.396138092,1032,677,1218,12,1486
125,81,49,0.367454068,723,420,2292,20,1018
132,34,51,0.381435257,793,489,2824,12,1150
132,34,51,0.381435257,793,489,2141,12,1150
241,150,68,0.395755968,1139,746,5824,11,1644
212,199,74,0.397076023,1031,679,1202,11,1498
216,174,75,0.392,988,637,1402,13,1409
97,168,99,0.437429538,998,776,1358,14,1677
87,197,102,0.444264943,1032,825,2229,18,1770
151,162,96,0.437553833,1306,1016,1748,19,2171
74,142,85,0.428836634,923,693,1250,12,1542
79,185,91,0.397295013,713,470,2351,16,1104
84,186,92,0.396837945,763,502,2463,17,1181
66,172,81,0.404255319,560,380,9407,14,874
66,171,84,0.3960199,607,398,3877,12,939
96,206,103,0.404026846,888,602,2455,16,1394
66,153,83,0.428863172,839,630,801,17,1403
61,196,76,0.406318083,545,373,529,16,857
61,196,76,0.406318083,545,373,528,14,857
61,196,76,0.406318083,545,373,486,13,857
43,150,122,0.498407643,630,626,1170,10,1213
24,173,128,0.502078138,599,604,809,10,1179
105,149,119,0.462745098,822,708,1033,11,1425
45,167,125,0.488297014,634,605,1468,8,1194
33,195,125,0.482758621,630,588,1498,6,1185
46,253,115,0.477083333,502,458,989,8,914
27,231,123,0.489795918,425,408,989,8,806
34,189,113,0.477375566,462,422,809,13,850
39,172,103,0.483907397,914,857,2859,10,1732
123,138,93,0.469184891,1068,944,6670,17,1889
123,140,96,0.471953578,1092,976,29542,18,1945
113,124,85,0.468409586,976,860,1315,13,1723
113,124,85,0.468409586,976,860,1807,13,1723
94,211,98,0.449517685,856,699,2196,9,1461
134,207,107,0.446275946,907,731,1060,13,1504
72,180,84,0.44501845,752,603,2439,5,1283
135,204,101,0.450274558,901,738,2018,11,1504
176,166,96,0.435807246,1604,1239,385,20,2667
103,204,97,0.437046803,854,663,3059,9,1414
155,148,100,0.431714404,1369,1040,1438,19,2254
147,152,106,0.455152274,1306,1091,2024,15,2250
136,173,98,0.454859114,948,791,1488,11,1603
61,168,78,0.459734167,691,588,876,8,1218
90,162,91,0.420222092,992,719,1379,7,1621
140,162,98,0.458663647,956,810,1594,10,1626
66,300,118,0.481052632,493,457,2244,12,884
56,196,109,0.486780715,330,313,1140,9,587
56,188,111,0.486068111,332,314,1689,16,590
54,263,94,0.490974729,282,272,1387,7,500
78,195,128,0.468444444,598,527,1321,13,1047
73,328,130,0.488229273,500,477,1966,13,904
43,153,130,0.477820025,412,377,1090,12,746
41,190,125,0.471264368,414,369,925,9,742
53,166,145,0.483204134,400,374,926,10,721
47,160,141,0.475942783,403,366,2322,11,722
108,174,68,0.448251748,789,641,331,16,1322
109,170,65,0.45201669,788,650,859,14,1329
89,204,95,0.456090652,576,483,1507,10,970
31,174,104,0.532323232,463,527,1198,9,959
55,223,96,0.494186047,522,510,4973,9,977
71,232,90,0.493870403,578,564,2587,6,1071
84,130,76,0.443488943,453,361,1992,8,730
45,84,80,0.437113402,273,212,1535,4,440
46,99,79,0.430041152,277,209,2295,5,440
49,144,92,0.447169811,293,237,1384,5,481
43,90,72,0.434878587,256,197,1397,5,410
62,303,124,0.48373102,476,446,2926,12,860
132,278,92,0.505163511,575,587,111,13,1030
118,236,93,0.538647343,573,669,1276,17,1124
112,214,89,0.543554007,524,624,667,13,1036
112,214,89,0.543554007,524,624,501,13,1036
181,267,97,0.513253012,808,852,2260,15,1479
124,228,92,0.533590734,604,691,1753,20,1171
112,214,89,0.543554007,524,624,454,13,1036
219,117,66,0.489113117,962,921,2524,12,1664
210,101,63,0.488101534,968,923,1164,11,1681
220,113,67,0.493048128,948,922,3057,15,1650
219,112,67,0.493548387,942,918,1130,13,1641
216,111,67,0.489850427,955,917,1654,12,1656
209,108,68,0.493936053,918,896,3590,12,1605
210,108,69,0.493128092,922,897,2087,12,1609
219,112,67,0.493548387,942,918,1979,12,1641
187,105,69,0.478599222,804,738,3322,12,1355
218,112,67,0.496228448,935,921,1267,13,1638
218,112,67,0.496228448,935,921,2842,15,1638
190,98,71,0.485142511,849,800,452,18,1459
219,112,67,0.493548387,942,918,4662,12,1641
187,105,69,0.478599222,804,738,538,9,1355
117,59,59,0.456057007,458,384,1113,3,725
112,105,48,0.439711191,776,609,12757,11,1273
89,71,41,0.426126126,637,473,1595,9,1021
92,112,46,0.419620775,704,509,3093,10,1121
204,137,98,0.501394978,1251,1258,1657,14,2305
209,131,87,0.508203991,1109,1146,790,13,2046
202,158,106,0.497339337,1228,1215,1027,15,2241
205,139,85,0.501471206,1186,1193,2453,13,2174
204,157,112,0.502747253,1267,1281,1019,14,2344
183,127,81,0.498093422,1053,1045,1036,12,1915
209,131,87,0.508203991,1109,1146,498,11,2046
190,180,111,0.501327434,1127,1133,1027,14,2070
209,131,87,0.508203991,1109,1146,482,11,2046
195,181,116,0.498305085,1184,1176,856,14,2165
181,100,84,0.507054674,1118,1150,2768,12,2087
197,112,90,0.508420209,1226,1268,2703,14,2297
154,134,79,0.501305483,955,960,1016,14,1761
176,101,76,0.5047276,1100,1121,3511,13,2045
145,143,81,0.501874665,930,937,1219,14,1722
147,135,84,0.510829371,926,967,1234,15,1746
188,99,87,0.502788503,1159,1172,1291,14,2143
186,100,86,0.50108272,1152,1157,4080,12,2123
148,135,85,0.501597444,936,942,1026,13,1730
156,171,70,0.522108844,843,921,651,9,1608
84,130,86,0.557931034,641,809,1500,12,1366
1298,505,52,0.498218527,1690,1678,5886,281,2070
98,115,99,0.498197837,1253,1244,1411,8,2399
123,138,59,0.592920354,506,737,622,6,1120
129,137,58,0.588741204,526,753,1330,6,1150
112,117,48,0.6,448,672,722,6,1008
123,137,58,0.593097913,507,739,1026,7,1123
122,132,55,0.595198675,489,719,683,5,1086
2,0,17,0.296296296,19,8,4206,0,25
123,138,59,0.593165175,500,729,821,4,1106
141,241,107,0.533188248,858,980,1164,13,1697
162,188,114,0.511252446,999,1045,1712,14,1882
130,260,114,0.535714286,793,915,890,12,1578
129,220,113,0.522824102,784,859,770,15,1514
104,304,91,0.54373928,532,634,227,14,1062
104,304,91,0.54373928,532,634,515,12,1062
104,304,91,0.54373928,532,634,227,13,1062
226,96,63,0.496793291,1020,1007,1831,11,1801
173,191,84,0.513636364,963,1017,226,12,1807
215,153,107,0.505402161,1236,1263,719,16,2284
224,118,77,0.513463324,1048,1106,1883,12,1930
201,162,76,0.513086643,1079,1137,1130,15,2015
221,149,75,0.510240427,1100,1146,791,13,2025
151,182,89,0.526490066,858,954,1469,10,1661
173,191,84,0.513636364,963,1017,514,12,1807
178,162,75,0.511008705,955,998,2825,12,1775
249,225,83,0.510204082,1152,1200,1017,15,2103
146,205,94,0.519137466,892,963,2363,14,1709
220,183,81,0.511852502,1112,1166,1575,14,2058
216,190,77,0.51312336,1113,1173,3170,17,2070
208,127,71,0.504437179,1061,1080,736,15,1933
159,170,73,0.519887955,857,928,1015,17,1626
140,216,93,0.519675926,830,898,4520,14,1588
173,191,84,0.513636364,963,1017,821,14,1807
220,183,81,0.511852502,1112,1166,1455,14,2058
235,103,61,0.498588899,1066,1060,1981,14,1891
189,200,105,0.516698473,1013,1083,2055,15,1907
133,201,107,0.521971496,805,879,3380,16,1551
151,165,73,0.525014376,826,913,1130,14,1588
219,122,74,0.506927855,1032,1061,822,14,1874
245,107,68,0.50425818,1106,1125,171,12,1986
186,174,94,0.522692504,936,1025,719,9,1775
247,143,78,0.505427703,1139,1164,406,15,2056
26,87,64,0.596986817,214,317,3393,6,505
147,129,86,0.518481518,964,1038,1508,9,1855
24,91,63,0.596153846,210,310,1769,7,496
19,68,50,0.612966601,197,312,1848,4,490
29,82,69,0.587105624,301,428,933,8,700
181,156,82,0.538592509,813,949,871,7,1581
92,137,103,0.531903766,895,1017,622,9,1820
