경쟁자 수,교육 수,교통 수,버퍼내폐업비율,아파트 세대수,임대료,점심저녁시간대 생활인구수,집객시설 수,타업종경쟁자,타업종비율
289,580,115,0.54526749,14564,7108,49722.93653,186,3113,0.915049971
265,605,109,0.548468582,17431,4323,49722.93653,190,2902,0.916324597
292,613,118,0.54316652,14564,4053,49722.93653,188,3125,0.914544922
305,551,114,0.539300699,14271,4759,49722.93653,187,3270,0.914685315
273,486,108,0.54058876,12796,6570,49722.93653,183,3090,0.91882248
297,497,111,0.543300423,14271,3934,49722.93653,183,3248,0.916220028
258,595,109,0.550641026,17431,2659,49722.93653,179,2862,0.917307692
207,486,74,0.521956857,20135,3557,34163.0791,91,2389,0.920261941
81,432,57,0.525464834,21456,22067,25847.2077,20,1156,0.934518998
66,166,82,0.536764706,6252,5614,50716.61358,15,614,0.902941176
108,495,91,0.540080972,18337,2021,50716.61358,32,1127,0.912550607
82,525,78,0.547945205,20913,3208,50716.61358,30,867,0.913593256
82,479,83,0.565916399,20852,4834,50716.61358,16,851,0.912111468
64,460,79,0.562264151,22069,3099,50716.61358,18,731,0.919496855
64,460,79,0.562264151,22069,3099,50716.61358,15,731,0.919496855
97,543,87,0.525139665,18884,2423,50716.61358,32,977,0.909683426
91,455,70,0.548645938,15296,4833,50716.61358,14,906,0.908726179
64,460,79,0.562264151,22069,1012,50716.61358,17,731,0.919496855
69,216,79,0.539944904,6252,4323,50716.61358,16,657,0.904958678
82,479,83,0.565916399,20852,6534,50716.61358,17,851,0.912111468
67,185,89,0.534693878,5835,3205,50716.61358,15,668,0.908843537
91,455,70,0.548645938,15296,25841,50716.61358,14,906,0.908726179
91,455,70,0.548645938,15296,11078,50716.61358,14,906,0.908726179
47,320,64,0.556213018,9852,4817,17509.8567,12,629,0.930473373
89,139,52,0.437837838,1540,3882,22618.54494,11,1206,0.931274131
147,297,106,0.458120531,9100,1383,22618.54494,19,1811,0.924923391
117,161,63,0.440439829,2284,2342,22618.54494,16,1520,0.928527795
106,150,53,0.440735695,2284,2079,22618.54494,14,1362,0.927792916
85,142,50,0.435612083,1540,5912,22618.54494,11,1173,0.932432432
146,298,107,0.457479508,8736,1419,22618.54494,17,1806,0.925204918
86,139,52,0.434956105,1540,19385,22618.54494,14,1167,0.931364725
146,298,107,0.457479508,8736,1906,22618.54494,18,1806,0.925204918
31,178,103,0.510324484,5188,2515,15187.01226,8,647,0.954277286
30,177,101,0.507462687,5188,762,15187.01226,10,640,0.955223881
30,177,101,0.507462687,5188,444,15187.01226,8,640,0.955223881
40,204,103,0.50617284,5778,1101,15187.01226,12,770,0.950617284
97,310,105,0.493562232,12814,3618,27406.91783,12,1301,0.930615165
16,35,35,0.573033708,4677,908,57490.43826,5,251,0.940074906
12,58,35,0.55862069,4947,652,57490.43826,3,133,0.917241379
116,166,83,0.481693364,5401,2660,57490.43826,12,1632,0.933638444
120,135,76,0.483548766,6434,1443,57490.43826,21,1582,0.929494712
115,162,86,0.485053582,4360,3693,57490.43826,11,1658,0.935138184
12,47,32,0.555,4287,1028,57490.43826,2,188,0.94
126,138,76,0.487804878,2500,2774,57490.43826,20,1719,0.931707317
12,54,37,0.56043956,5888,1284,57490.43826,3,170,0.934065934
2,16,13,0.538461538,2056,1059,57490.43826,1,24,0.923076923
26,8,28,0.494646681,1130,700,42482.92615,2,441,0.944325482
26,8,28,0.494646681,1130,4496,42482.92615,2,441,0.944325482
22,6,19,0.512605042,1539,1638,42482.92615,9,335,0.93837535
312,264,78,0.50961039,3289,1001,49387.2863,142,3538,0.918961039
299,404,52,0.498191682,6361,3750,49387.2863,171,3019,0.909885473
330,357,51,0.49598286,2417,578,49387.2863,167,3404,0.911622924
330,357,51,0.49598286,2417,2310,49387.2863,166,3404,0.911622924
308,324,53,0.499719101,7402,2797,49387.2863,134,3252,0.913483146
324,398,51,0.490792411,2304,10317,49387.2863,196,3260,0.909598214
441,342,54,0.505832713,6207,6326,52943.28146,213,3588,0.890543559
437,332,54,0.505888126,5504,6426,52943.28146,201,3639,0.892787046
316,227,59,0.502008032,8271,5647,52943.28146,66,2672,0.894243641
448,356,52,0.504786979,4456,3687,52943.28146,227,3730,0.892771661
440,313,53,0.506215813,8611,4922,52943.28146,192,3582,0.890601691
272,296,64,0.5154202,9602,5410,42858.54149,54,2322,0.895142637
335,424,66,0.504644891,9821,3700,42858.54149,46,3002,0.899610429
219,235,62,0.493232269,10890,2476,42858.54149,74,1628,0.881429345
296,220,55,0.506797583,11279,2063,42858.54149,76,2352,0.888217523
240,261,62,0.49654908,11557,2186,42858.54149,53,2368,0.90797546
255,223,61,0.504931893,10737,10860,42858.54149,66,1874,0.880225458
342,507,71,0.5,9453,1803,42858.54149,47,3038,0.898816568
257,271,61,0.498568361,11276,3071,42858.54149,42,2537,0.90801718
179,1551,62,0.486152324,25135,3259,31139.66985,30,1843,0.911473788
188,1579,65,0.49124424,24602,2432,31139.66985,34,1982,0.913364055
156,1522,70,0.489673913,20200,2101,31139.66985,23,1684,0.915217391
65,766,69,0.491730981,21849,2216,31139.66985,17,842,0.928335171
137,1502,70,0.490030211,20227,2320,31139.66985,25,1518,0.917220544
210,1435,72,0.497098646,23482,5359,31139.66985,31,2375,0.918762089
309,1406,76,0.49544741,12150,2817,49884.88825,54,2876,0.902982732
309,1150,71,0.489009335,17146,1983,58126.24751,43,3012,0.906955736
293,607,69,0.48657054,16267,611,58126.24751,44,3244,0.917161436
327,724,75,0.497570194,10470,9292,58126.24751,48,3377,0.911717063
293,607,69,0.48657054,16267,1145,58126.24751,52,3244,0.917161436
321,698,69,0.495520717,14084,1539,58126.24751,43,3251,0.910134378
325,946,68,0.487936418,15789,4084,58126.24751,39,3198,0.907749077
314,910,69,0.490871614,16110,619,58126.24751,42,3082,0.90753828
254,1305,79,0.494339623,20096,2533,58126.24751,38,2661,0.912864494
314,910,69,0.490871614,16110,619,58126.24751,42,3082,0.90753828
321,698,69,0.495520717,14084,1539,58126.24751,45,3251,0.910134378
173,211,75,0.466015104,14048,3424,34604.20073,35,2078,0.923145269
223,213,84,0.466760962,8328,4922,34604.20073,35,2605,0.921145686
155,303,63,0.49509575,20302,4726,34604.20073,21,1986,0.927603923
135,264,70,0.483698557,18120,10549,34604.20073,19,1736,0.927846072
176,512,72,0.492406811,23205,688,34604.20073,19,1997,0.919005983
167,208,74,0.466094033,14462,1517,34604.20073,30,2045,0.924502712
246,260,87,0.469957778,8019,787,34604.20073,37,2833,0.92010393
167,382,68,0.498173516,21485,3449,34604.20073,18,2023,0.923744292
158,1262,72,0.506746627,23370,2315,29599.69657,21,1843,0.92103948
106,154,82,0.476036269,9729,3881,29599.69657,15,1438,0.93134715
68,632,66,0.512849162,21560,3006,29599.69657,16,827,0.924022346
60,130,70,0.470588235,21541,2908,29599.69657,7,620,0.911764706
158,1262,72,0.506746627,23370,803,29599.69657,21,1843,0.92103948
99,156,80,0.471618781,11122,4143,29599.69657,22,1328,0.930623686
216,1377,73,0.498854087,23840,4321,29599.69657,31,2402,0.91749427
59,125,68,0.475218659,22137,6977,29599.69657,11,627,0.913994169
158,1262,72,0.506746627,23370,2155,29599.69657,29,1843,0.92103948
105,156,82,0.470665788,10708,4176,29599.69657,15,1412,0.930784443
112,155,81,0.478934325,9249,1439,29599.69657,17,1502,0.930607187
22,141,56,0.414814815,20656,2667,22938.74047,6,383,0.945679012
21,118,53,0.409921671,12211,534,22938.74047,6,362,0.945169713
22,137,54,0.415048544,20444,3377,22938.74047,6,390,0.946601942
22,142,56,0.414814815,22870,1152,22938.74047,8,383,0.945679012
21,125,52,0.418546366,12451,2095,22938.74047,5,378,0.947368421
22,147,55,0.41439206,19936,1087,22938.74047,9,381,0.945409429
16,76,34,0.416666667,10178,2065,22938.74047,3,284,0.946666667
22,129,51,0.412371134,14207,2352,22938.74047,8,366,0.943298969
16,43,29,0.353413655,8935,1364,25285.05023,1,233,0.935742972
9,67,45,0.352564103,3842,7974,41311.48915,4,147,0.942307692
9,70,45,0.330708661,4743,2012,41311.48915,4,118,0.929133858
16,44,27,0.353413655,8255,3658,41311.48915,1,233,0.935742972
1,2,21,0.275862069,0,2708,41311.48915,3,28,0.965517241
9,53,41,0.34591195,3842,1433,41311.48915,4,150,0.943396226
16,44,27,0.353413655,8255,1913,41311.48915,2,233,0.935742972
383,470,60,0.51020987,6379,2926,53069.27567,305,3143,0.891378332
324,513,44,0.518408941,8645,2077,53069.27567,277,2718,0.893491124
373,447,55,0.512077295,7091,5253,53069.27567,297,2939,0.887379227
381,470,55,0.511749347,6758,5822,53069.27567,305,3066,0.889469104
369,434,53,0.512648583,7091,3989,53069.27567,301,2912,0.887534288
357,449,48,0.513368984,6364,4785,53069.27567,291,2822,0.887700535
367,468,51,0.51372549,7130,9020,53069.27567,291,2948,0.889291101
351,462,47,0.51364366,7130,5030,53069.27567,286,2764,0.887319422
368,428,54,0.510172626,5471,6997,53069.27567,305,2876,0.886559803
194,205,41,0.507608034,13674,1375,49970.30897,103,1449,0.881923311
395,257,57,0.516537245,10050,2940,49970.30897,158,3082,0.886396319
417,300,52,0.509116022,10414,8178,49970.30897,200,3203,0.88480663
408,291,52,0.512905912,10219,7558,49970.30897,177,3195,0.886761032
416,294,52,0.511292517,9637,5299,49970.30897,172,3259,0.886802721
402,260,55,0.514449213,10180,2774,49970.30897,158,3093,0.884978541
366,244,50,0.519012025,11700,6928,49970.30897,152,2711,0.881052974
394,257,53,0.517411492,10180,1751,49970.30897,152,3052,0.885664539
394,256,54,0.515820029,10762,1375,49970.30897,150,3051,0.88563135
411,277,54,0.515393073,10180,2668,49970.30897,167,3227,0.887025838
412,280,54,0.51546674,10180,4043,49970.30897,162,3241,0.887215987
349,263,60,0.515296367,10751,1250,49970.30897,140,2789,0.888782664
241,257,51,0.512312892,11540,3198,49970.30897,121,1830,0.883631096
404,267,56,0.515434721,10180,4947,49970.30897,159,3127,0.88558482
389,279,53,0.512137359,12276,11903,49970.30897,178,2989,0.884843102
243,252,48,0.515483564,12370,6963,49970.30897,117,1856,0.884230586
411,277,54,0.515393073,10180,3590,49970.30897,166,3227,0.887025838
394,256,54,0.515820029,10762,1761,49970.30897,150,3051,0.88563135
405,268,54,0.515443468,10180,2709,49970.30897,163,3124,0.885236611
178,207,41,0.498933902,13092,4595,49970.30897,80,1229,0.873489694
318,257,53,0.52055774,10859,1000,49970.30897,131,2479,0.886306757
330,252,48,0.519317786,11963,3078,49970.30897,141,2543,0.885137487
330,252,48,0.519317786,11963,3203,49970.30897,144,2543,0.885137487
366,264,50,0.515960712,10890,3397,49970.30897,142,2892,0.887661142
416,290,52,0.514528509,9637,3595,49970.30897,171,3232,0.885964912
128,1438,66,0.492115637,17100,2177,58872.21116,28,1394,0.915900131
116,1398,63,0.504017531,16752,1630,58872.21116,25,1253,0.915266618
38,377,67,0.504261364,23065,708,23451.64962,13,666,0.946022727
24,178,57,0.485106383,23844,1451,23451.64962,9,446,0.94893617
82,135,59,0.544117647,7011,1019,14552.56796,19,1618,0.951764706
39,110,54,0.541310541,12437,3058,35861.47162,13,663,0.944444444
38,91,50,0.540298507,11217,1266,35861.47162,12,632,0.943283582
37,103,47,0.530944625,11217,1139,35861.47162,11,577,0.939739414
101,174,61,0.510967742,8125,1725,35861.47162,17,1449,0.93483871
31,145,55,0.617435897,9446,703,17719.77856,9,944,0.968205128
31,124,55,0.619918699,10511,8089,17719.77856,6,953,0.968495935
31,145,55,0.617737003,10131,649,17719.77856,7,950,0.968399592
31,145,55,0.617435897,9446,1449,17719.77856,10,944,0.968205128
33,134,54,0.618998979,13185,5492,17719.77856,6,946,0.966292135
31,140,62,0.619238477,10511,984,17719.77856,15,967,0.968937876
31,145,57,0.618328298,10131,1418,17719.77856,8,962,0.96878147
72,446,60,0.537885875,9952,2383,19597.38675,6,997,0.932647334
65,422,57,0.54467169,9001,7290,19597.38675,7,864,0.930032293
65,174,55,0.53257329,6679,1391,19881.79333,13,1163,0.947068404
37,112,30,0.527710843,6022,986,19881.79333,5,793,0.955421687
55,138,41,0.530730897,6244,4714,19881.79333,11,1149,0.954318937
55,157,41,0.524279835,6244,963,19881.79333,10,1160,0.95473251
42,295,41,0.51888668,9358,1638,19881.79333,7,461,0.916500994
53,136,35,0.528684907,6244,4136,19881.79333,12,1080,0.953221536
61,393,57,0.525627045,10327,1494,35001.36518,6,856,0.933478735
65,414,59,0.529351184,9952,1628,35001.36518,5,906,0.933058702
70,425,55,0.533790402,9654,7082,35001.36518,5,951,0.931439765
104,453,68,0.52774427,10939,14135,17838.4388,9,1554,0.937273824
122,503,65,0.489117291,8555,1650,17838.4388,13,1532,0.92623942
126,501,66,0.486834406,9046,1350,17838.4388,10,1583,0.926272674
135,382,59,0.502074689,11332,260,17838.4388,8,1793,0.929979253
93,272,62,0.525481314,10665,1845,17838.4388,11,1673,0.947338618
146,334,47,0.530496454,13785,975,27768.72215,23,1969,0.930969267
136,317,42,0.540648379,17481,4862,27768.72215,21,1869,0.932169576
156,260,48,0.501561803,10593,2383,27768.72215,16,2085,0.93038822
177,269,54,0.482428115,11169,2359,27768.72215,17,2327,0.929313099
146,334,47,0.530496454,13785,1092,27768.72215,22,1969,0.930969267
146,334,47,0.530496454,13785,1606,27768.72215,22,1969,0.930969267
135,315,45,0.537793667,17275,2753,27768.72215,19,1823,0.931052094
135,351,44,0.545925577,19504,4504,27812.43798,10,1988,0.93641074
76,244,28,0.547584187,13094,2942,27812.43798,4,1290,0.944363104
141,392,47,0.548652353,19247,2710,27812.43798,22,2048,0.935587026
133,211,59,0.504313205,13422,6140,37997.64822,9,1374,0.911745189
131,193,58,0.501029513,13422,2554,37997.64822,10,1326,0.910089224
62,239,70,0.515447154,14840,774,37997.64822,17,1168,0.949593496
84,298,64,0.527165932,14968,4855,37997.64822,9,1278,0.938325991
78,256,66,0.523088023,14742,1032,37997.64822,10,1308,0.943722944
131,193,58,0.501029513,13422,2785,37997.64822,9,1326,0.910089224
131,193,58,0.501029513,13422,1934,37997.64822,7,1326,0.910089224
133,199,59,0.502882767,14330,1373,37997.64822,11,1428,0.914798206
131,193,58,0.501029513,13422,1865,37997.64822,7,1326,0.910089224
131,193,58,0.501029513,13422,1979,37997.64822,7,1326,0.910089224
132,240,41,0.517958412,12868,1192,24590.48557,9,1455,0.916824197
132,209,34,0.507997441,11586,2757,24590.48557,16,1431,0.915547025
104,184,41,0.507910075,16581,1571,24590.48557,5,1097,0.913405495
102,260,41,0.524570752,11843,5805,24590.48557,16,1587,0.939609236
153,303,42,0.512895662,16070,255,24590.48557,9,1553,0.91031653
104,184,41,0.507910075,16581,1458,24590.48557,8,1097,0.913405495
152,256,40,0.513963161,12868,1573,24590.48557,10,1531,0.909685086
31,299,68,0.550671551,14014,2064,24355.68359,11,788,0.962148962
35,288,68,0.569988802,15564,2219,24355.68359,9,858,0.960806271
107,137,40,0.46250928,8824,1844,46896.40678,4,1240,0.920564217
74,44,52,0.430609598,8052,3192,46896.40678,3,697,0.904020752
83,53,31,0.454367026,7342,6283,46896.40678,6,936,0.918547596
80,58,31,0.448240166,7598,1744,46896.40678,3,886,0.917184265
107,137,40,0.46250928,8824,1557,46896.40678,5,1240,0.920564217
149,149,48,0.486005089,9429,34531,46896.40678,6,1423,0.905216285
74,44,52,0.430609598,8052,1044,46896.40678,5,697,0.904020752
107,137,40,0.46250928,8824,2627,46896.40678,4,1240,0.920564217
107,137,40,0.46250928,8824,1597,46896.40678,4,1240,0.920564217
90,108,40,0.474730737,8696,2234,46896.40678,4,1117,0.925434963
90,108,40,0.474730737,8696,1114,46896.40678,4,1117,0.925434963
107,137,40,0.46250928,8824,1358,46896.40678,7,1240,0.920564217
74,44,52,0.430609598,8052,2568,46896.40678,4,697,0.904020752
90,37,31,0.426246185,5086,1387,46896.40678,6,893,0.90844354
166,113,39,0.472649047,7579,4013,46896.40678,9,1461,0.897971727
74,44,52,0.430609598,8052,5390,46896.40678,4,697,0.904020752
107,137,40,0.46250928,8824,3562,46896.40678,12,1240,0.920564217
74,44,52,0.430609598,8052,837,46896.40678,3,697,0.904020752
74,44,52,0.430609598,8052,3021,46896.40678,6,697,0.904020752
107,137,40,0.46250928,8824,2069,46896.40678,8,1240,0.920564217
74,44,52,0.430609598,8052,738,46896.40678,3,697,0.904020752
83,53,31,0.454367026,7342,2094,46896.40678,4,936,0.918547596
107,137,40,0.46250928,8824,3076,46896.40678,4,1240,0.920564217
86,82,34,0.47251773,7763,2494,46896.40678,3,1042,0.923758865
92,254,24,0.547953964,7997,2033,34426.55575,11,1472,0.941176471
72,251,36,0.529411765,7785,2460,9338.249323,19,1152,0.941176471
153,316,60,0.514319112,23563,1525,53885.90844,22,1558,0.910578609
153,316,60,0.514319112,23563,3469,53885.90844,22,1558,0.910578609
153,316,60,0.514319112,23563,1375,53885.90844,23,1558,0.910578609
153,316,60,0.514319112,23563,9188,53885.90844,22,1558,0.910578609
153,316,60,0.514319112,23563,1724,53885.90844,22,1558,0.910578609
153,316,60,0.514319112,23563,8131,53885.90844,22,1558,0.910578609
35,237,82,0.541284404,19983,1133,31939.77031,4,728,0.95412844
34,242,82,0.534460338,18307,1553,31939.77031,5,735,0.955786736
99,149,70,0.462871287,11069,1277,31939.77031,6,1113,0.918316832
95,158,72,0.47,13904,2504,31939.77031,7,1105,0.920833333
11,108,44,0.44198895,10428,1753,39627.51233,3,170,0.939226519
11,108,29,0.438202247,7947,2658,39627.51233,2,167,0.938202247
11,108,29,0.438202247,7947,2159,39627.51233,1,167,0.938202247
11,108,32,0.438202247,8280,1352,39627.51233,1,167,0.938202247
21,91,65,0.4784689,13744,3007,48711.11834,6,188,0.899521531
10,47,44,0.534090909,8626,1476,48711.11834,9,78,0.886363636
10,47,44,0.534090909,8626,1476,48711.11834,1,78,0.886363636
21,91,65,0.4784689,13744,1296,48711.11834,2,188,0.899521531
21,91,65,0.4784689,13744,2714,48711.11834,3,188,0.899521531
10,47,44,0.538461538,9036,1214,48711.11834,1,81,0.89010989
23,99,62,0.514705882,21834,1431,36692.49498,2,317,0.932352941
24,99,65,0.50928382,21834,3384,36692.49498,1,353,0.936339523
24,99,65,0.50928382,21834,2915,36692.49498,1,353,0.936339523
24,99,65,0.50928382,21834,4137,36692.49498,1,353,0.936339523
23,98,63,0.52265861,21834,3499,36692.49498,2,308,0.930513595
12,41,33,0.527472527,8777,1539,36692.49498,3,261,0.956043956
24,99,65,0.50928382,21834,3127,36692.49498,1,353,0.936339523
18,139,68,0.520766773,20583,1995,36692.49498,8,295,0.942492013
24,99,65,0.50928382,21834,5166,36692.49498,3,353,0.936339523
12,42,38,0.525735294,8882,1964,36692.49498,0,260,0.955882353
27,333,67,0.567669173,18580,2661,16218.85574,10,505,0.94924812
13,273,55,0.548476454,23130,648,21883.86122,7,348,0.96398892
90,195,90,0.532243816,6634,1513,26698.17565,14,2174,0.96024735
52,355,71,0.539959016,19438,2670,26698.17565,12,924,0.946721311
57,355,76,0.546218487,19155,3161,26698.17565,11,1014,0.946778711
94,183,85,0.54323827,6697,3551,26698.17565,19,2080,0.95676173
101,209,74,0.531307551,6512,3401,26698.17565,15,2071,0.953499079
95,181,87,0.539990962,6697,1729,26698.17565,14,2118,0.957071848
99,211,79,0.525367473,6123,473,26698.17565,13,2010,0.953058321
138,215,94,0.534542917,8449,1853,26737.12397,18,2728,0.951849267
69,171,57,0.532879819,6830,835,23320.92604,15,1254,0.947845805
70,179,55,0.537435137,6555,3622,23320.92604,14,1279,0.948109711
135,237,83,0.529710711,7750,466,23320.92604,18,2423,0.947224394
71,185,55,0.531163435,6777,1384,23320.92604,15,1373,0.950831025
71,185,55,0.531163435,6777,2501,23320.92604,15,1373,0.950831025
63,164,73,0.528208308,5818,4336,26266.09208,9,1550,0.960942343
70,241,62,0.534578147,8358,949,24113.64599,13,1376,0.951590595
70,315,69,0.527420447,9158,931,24113.64599,14,1407,0.952606635
51,327,68,0.536919831,17459,806,24113.64599,10,897,0.946202532
51,327,68,0.536919831,17459,1550,24113.64599,12,897,0.946202532
78,150,64,0.542307692,8794,672,44202.78123,13,1742,0.957142857
