인허가일자,영업상태구분코드,영업상태명,폐업일자,구,법정동,도로명전체주소,사업장명,업태구분명,좌표정보(x),좌표정보(y),행정동명,행정동코드,소재지면적,교통 수,집객시설 수,교육 수,경쟁자 수,인허가 영업,인허가 폐업,인허가 영업+폐업,타업종비율,타업종경쟁자,버퍼내폐업비율,영업기간,아파트 세대수,제곱미터 당 임대료,임대료,총생활인구수,점심저녁시간대 생활인구수,골목상권,발달상권,구분불가,전통시장,관광특구,생존확률,생존예측
20201112,0,영업/정상,,동대문구,전농동,"서울특별시 동대문구 사가정로 65, 근린생활시설2동 지층 104호 (전농동, 래미안 크레시티)",무모한 초밥,일식,204405.1774,452666.6924,답십리1동,11230600,23,91,11,164,71,777,850,1627,0.956361401,1556,0.522433927,627,17369,32047.00125,738,23300.27437,21634.83018,1,0,0,0,0,0.065798886,0
20190809,0,영업/정상,,동대문구,제기동,"서울특별시 동대문구 고산자로36길 3, 경동시장 3층 70102호 (제기동)",오니식당,일식,203403.0195,452985.7254,용신동,11230536,20,81,16,102,58,868,946,1814,0.968026461,1756,0.521499449,1088,10047,36836.03,729,40420.37194,43038.28137,1,0,0,0,0,0.065798886,0
20211214,0,영업/정상,,동대문구,제기동,"서울특별시 동대문구 고산자로36길 3, 경동시장 3층 70123호 (제기동)",스시윤,일식,203403.0195,452985.7254,용신동,11230536,15,81,15,102,58,868,946,1814,0.968026461,1756,0.521499449,230,10047,36836.03,553,40420.37194,43038.28137,1,0,0,0,0,0.065798886,0
20170814,0,영업/정상,,성동구,금호동2가,"서울특별시 성동구 금호로 151, 2층 (금호동2가)",스시옥,일식,201708.1441,450225.6244,금호2·3가동,11200615,55,164,14,192,75,596,514,1110,0.932432432,1035,0.463063063,1813,30081,36404.9675,2002,19789.68316,18036.51486,1,0,0,0,0,0.06933341,0
20220114,0,영업/정상,,성동구,금호동1가,"서울특별시 성동구 금호로 162, 1층 (금호동1가)",정담초밥,일식,201710.5773,450337.1149,금호2·3가동,11200615,40,168,13,230,76,689,534,1223,0.937857727,1147,0.436631235,199,33099,32729.895,1309,19789.68316,18036.51486,1,0,0,0,0,0.06933341,0
20210512,0,영업/정상,,성북구,종암동,"서울특별시 성북구 월곡로10길 194, 1층 (종암동)",니쿠니쿠,일식,203329.9919,454359.7275,제기동,11230545,35,71,15,73,49,446,420,866,0.943418014,817,0.484988453,446,5617,27599.495,979,32750.90749,32500.0954,1,0,0,0,0,0.06933341,0
20211015,0,영업/정상,,강남구,청담동,"서울특별시 강남구 영동대로138길 23, C동 지상2층 (청담동)",투바이투,일식,204885.5174,446822.7023,청담동,11680565,40,37,54,159,103,436,436,872,0.881880734,769,0.5,290,11385,41681.7775,1663,43196.66173,49970.30897,1,0,0,0,0,0.071812704,0
20190725,0,영업/정상,,마포구,연남동,"서울특별시 마포구 동교로 266-12, 지1층 일부 (연남동)",하쿠텐(白天),일식,193375.9252,451173.9039,서교동,11440660,41,117,20,247,288,1328,1422,2750,0.895272727,2462,0.517090909,1103,2345,39811.42,1647,73351.93437,92063.85439,1,0,0,0,0,0.06739235,0
20210426,0,영업/정상,,마포구,연남동,"서울특별시 마포구 동교로46길 42-5, 신박사빌딩 1층 좌측 101호 (연남동)",얹다,일식,193460.3953,451065.4023,서교동,11440660,48,124,22,265,325,1657,1763,3420,0.90497076,3095,0.515497076,462,2584,39811.42,1921,73351.93437,92063.85439,1,0,0,0,0,0.065798886,0
20180821,0,영업/정상,,마포구,연남동,"서울특별시 마포구 동교로46길 9, 지상2층 (연남동)",후쿠오카 함바그 연남점,일식,193344.1515,451152.136,서교동,11440660,87,124,19,253,291,1325,1443,2768,0.894869942,2477,0.521315029,1441,2345,39811.42,3454,73351.93437,92063.85439,1,0,0,0,0,0.06739235,0
20210609,0,영업/정상,,마포구,연남동,"서울특별시 마포구 동교로 266-8, 維豪-위호 지1층 102호 (연남동)",미츠루,일식,193361.5925,451192.9847,서교동,11440660,23,119,21,246,277,1283,1375,2658,0.895786305,2381,0.517306245,418,2345,39811.42,916,73351.93437,92063.85439,1,0,0,0,0,0.06739235,0
20210610,0,영업/정상,,마포구,연남동,"서울특별시 마포구 연희로1길 57, 2층 (연남동)",동차밥,일식,193422.9844,451015.0615,서교동,11440660,70,133,22,271,338,1717,1831,3548,0.904735062,3210,0.516065389,417,3224,39811.42,2787,73351.93437,92063.85439,1,0,0,0,0,0.065798886,0
20210416,0,영업/정상,,마포구,연남동,"서울특별시 마포구 동교로 266-8, 維豪-위호 1층 102호 (연남동)",사케바 단단,일식,193361.5925,451192.9847,서교동,11440660,33,119,21,246,277,1283,1375,2658,0.895786305,2381,0.517306245,472,2345,39811.42,1314,73351.93437,92063.85439,1,0,0,0,0,0.06739235,0
20180720,0,영업/정상,,마포구,연남동,"서울특별시 마포구 성미산로 190-31, 지상1층 (연남동)",수상한 키친,일식,193377.4856,451141.7076,서교동,11440660,56,121,20,250,306,1416,1557,2973,0.897073663,2667,0.523713421,1473,2584,39811.42,2224,73351.93437,92063.85439,1,0,0,0,0,0.06739235,0
20180108,0,영업/정상,,마포구,연남동,"서울특별시 마포구 동교로46길 3, 지층 (연남동)",저스트텐동,일식,193325.4132,451171.7836,서교동,11440660,64,123,20,248,285,1280,1390,2670,0.893258427,2385,0.520599251,1666,2345,39811.42,2561,73351.93437,92063.85439,1,0,0,0,0,0.06739235,0
20170809,0,영업/정상,,마포구,연남동,"서울특별시 마포구 동교로 266-11 (연남동, 2층일부)",스시올리지,일식,193389.6625,451184.9157,서교동,11440660,45,118,21,244,279,1319,1403,2722,0.897501837,2443,0.515429831,1818,2345,39811.42,1788,73351.93437,92063.85439,1,0,0,0,0,0.06739235,0
20180417,0,영업/정상,,마포구,연남동,"서울특별시 마포구 동교로38길 33-15, 지1층 (연남동)",카쿠시타,일식,193403.9907,451067.5885,서교동,11440660,70,123,21,258,329,1603,1724,3327,0.901112113,2998,0.518184551,1567,2584,39811.42,2786,73351.93437,92063.85439,1,0,0,0,0,0.065798886,0
20171211,0,영업/정상,,마포구,연남동,"서울특별시 마포구 성미산로 190-8, 2층 (연남동)",이와나시,일식,193383.2048,451164.2878,서교동,11440660,63,119,20,247,290,1354,1456,2810,0.896797153,2520,0.518149466,1694,2345,39811.42,2502,73351.93437,92063.85439,1,0,0,0,0,0.06739235,0
20180607,0,영업/정상,,마포구,연남동,"서울특별시 마포구 동교로46길 42-5, 신박사빌딩 지하1층 좌측호 (연남동)",타임코스모스,일식,193460.3953,451065.4023,서교동,11440660,38,124,22,265,325,1657,1763,3420,0.90497076,3095,0.515497076,1516,2584,39811.42,1499,73351.93437,92063.85439,1,0,0,0,0,0.065798886,0
20200703,0,영업/정상,,중랑구,묵동,"서울특별시 중랑구 중랑역로 145, 1층 (묵동)",더(The)푸드,일식,206692.494,456011.1791,중화2동,11260610,33,68,7,114,42,479,455,934,0.95503212,892,0.487152034,759,7083,28309.61375,934,24191.93929,23667.05304,1,0,0,0,0,0.06933341,0
20210104,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 봉천로 299, 1층 (봉천동)",신상도일식,일식,194121.4727,442749.6434,서원동,11620645,58,106,14,141,143,1242,1248,2490,0.942570281,2347,0.501204819,574,3191,34241.72278,1980,22427.01311,21672.99278,1,0,0,0,0,0.06933341,0
20220530,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 봉천로23길 7, 1층 (봉천동)",연어하다,일식,194193.3802,442748.2372,서원동,11620645,22,105,14,146,136,1200,1197,2397,0.943262411,2261,0.499374218,63,3710,34241.72278,753,22427.01311,21672.99278,1,0,0,0,0,0.06933341,0
20211228,0,영업/정상,,동작구,사당동,"서울특별시 동작구 사당로29가길 29, 1층 (사당동)",리우홈,일식,198115.2369,442685.5996,사당1동,11590620,16,92,18,305,118,905,774,1679,0.929720071,1561,0.460988684,216,13099,31809.9925,516,25565.3497,25603.0493,1,0,0,0,0,0.06933341,0
20191104,0,영업/정상,,강북구,수유동,"서울특별시 강북구 4.19로 7, 광진빌딩 1층 (수유동)",쌍둥이 수산,일식,201119.9919,460614.1442,우이동,11305645,79,88,8,100,31,390,396,786,0.960559796,755,0.503816794,1001,2872,25300.7975,1996,19240.31139,18743.02733,1,0,0,0,0,0.065798886,0
20210527,0,영업/정상,,강남구,논현동,"서울특별시 강남구 언주로 604, 지하1층 101호 (논현동, ACROHILLS논현)",츠보나베,일식,203374.475,445256.691,역삼1동,11680640,50,64,71,143,265,1641,1658,3299,0.919672628,3034,0.502576538,431,3887,38504.3175,1930,108753.4728,134994.9088,1,0,0,0,0,0.065798886,0
20210616,0,영업/정상,,강남구,논현동,"서울특별시 강남구 언주로 604, 제지1층 제115호 (논현동, ACROHILLS논현)",제주어류양식수협 탐라는광어1호점,일식,203374.475,445256.691,역삼1동,11680640,33,64,70,143,265,1641,1658,3299,0.919672628,3034,0.502576538,411,3887,38504.3175,1271,108753.4728,134994.9088,1,0,0,0,0,0.065798886,0
20201125,0,영업/정상,,도봉구,쌍문동,"서울특별시 도봉구 도봉로109길 12, 1층 (쌍문동)",우애돈카츠,일식,202821.0488,460503.5777,쌍문3동,11320680,34,116,16,149,64,668,632,1300,0.950769231,1236,0.486153846,614,6318,27937.53875,943,15634.3583,15470.6481,1,0,0,0,0,0.06933341,0
20220315,0,영업/정상,,성북구,종암동,"서울특별시 성북구 월곡로5나길 8, 2,3층 (종암동)",오노식당 어중간,일식,203328.1426,455086.7917,종암동,11290705,69,81,10,116,43,417,339,756,0.943121693,713,0.448412698,139,9790,27599.495,1907,36608.91199,34226.22895,1,0,0,0,0,0.06933341,0
20190711,0,영업/정상,,광진구,자양동,"서울특별시 광진구 자양로15길 90, 1층 (자양동)",싸다유정상초밥,일식,206895.5992,448075.0119,자양2동,11215830,30,46,13,214,86,598,300,898,0.904231626,812,0.334075724,1117,8721,33843.32188,1005,20500.48348,19131.085,1,0,0,0,0,0.06933341,0
20191107,0,영업/정상,,광진구,자양동,"서울특별시 광진구 뚝섬로49길 7, 1층 (자양동)",문스시,일식,206868.7374,447840.8994,자양2동,11215830,62,39,7,196,78,514,263,777,0.8996139,699,0.338481338,998,8407,33843.32188,2095,20500.48348,19131.085,1,0,0,0,0,0.07100597,0
20180706,0,영업/정상,,광진구,자양동,"서울특별시 광진구 뚝섬로 595, 1층 101호 (자양동)",수상한초밥집,일식,206667.3358,447887.9547,자양2동,11215830,41,43,9,200,86,548,297,845,0.898224852,759,0.35147929,1487,9280,33843.32188,1397,20500.48348,19131.085,1,0,0,0,0,0.07100597,0
20171219,0,영업/정상,,광진구,자양동,"서울특별시 광진구 자양번영로 62, 지하1층 B101호 (자양동)",선남씨(sea)자양점,일식,206689.9006,448087.0945,자양2동,11215830,69,50,14,204,112,821,384,1205,0.907053942,1093,0.318672199,1686,9585,33843.32188,2342,20500.48348,19131.085,1,0,0,0,0,0.069966026,0
20220120,0,영업/정상,,광진구,자양동,"서울특별시 광진구 뚝섬로49길 7, 1층 (자양동)",수제한초밥,일식,206868.7374,447840.8994,자양2동,11215830,31,39,7,196,78,514,263,777,0.8996139,699,0.338481338,193,8407,33843.32188,1047,20500.48348,19131.085,1,0,0,0,0,0.07100597,0
20210602,0,영업/정상,,강동구,성내동,"서울특별시 강동구 천호대로 1120, 1층 108호 (성내동, 엘아이지건영리가 주상복합)",진격의패밀리,일식,211917.6255,448030.2092,성내3동,11740660,80,83,14,269,110,1267,1402,2669,0.958786062,2559,0.525290371,425,9218,29143.65667,2321,26355.71906,25722.93911,1,0,0,0,0,0.065798886,0
20210915,0,영업/정상,,강동구,성내동,"서울특별시 강동구 풍성로37가길 61, 1층 103호 (성내동)",카츠탐,일식,211400.6434,447826.7326,성내1동,11740640,23,82,19,219,149,1361,1491,2852,0.947755961,2703,0.522791024,320,6605,29143.65667,670,23611.60072,23320.92604,1,0,0,0,0,0.065798886,0
20191022,0,영업/정상,,영등포구,영등포동8가,"서울특별시 영등포구 영중로 125, 롯데마트 2층 (영등포동8가)",도쿄이찌바,일식,191503.3861,447289.5484,영등포동,11560535,99,93,18,185,115,936,752,1688,0.931872038,1573,0.44549763,1014,13867,36382.28,3609,52539.22583,60114.13685,1,0,0,0,0,0.06933341,0
20210304,0,영업/정상,,영등포구,영등포동8가,"서울특별시 영등포구 영중로 125, 롯데마트 2층 15호 (영등포동8가)",믿음직화 영등포빅마켓점,일식,191503.3861,447289.5484,영등포동,11560535,14,93,20,185,115,936,752,1688,0.931872038,1573,0.44549763,515,13867,36382.28,516,52539.22583,60114.13685,1,0,0,0,0,0.06933341,0
20220317,0,영업/정상,,광진구,자양동,"서울특별시 광진구 능동로 68, 1층 109호 (자양동)",츠키,일식,206088.8522,448297.9639,자양3동,11215840,45,58,10,159,120,917,482,1399,0.914224446,1279,0.344531808,137,7648,33843.32188,1530,23585.72947,23329.60797,1,0,0,0,0,0.06933341,0
20200722,0,영업/정상,,광진구,자양동,"서울특별시 광진구 뚝섬로35길 9, 한라아파트 상가 A동 102,104호 (자양동)",율식당,일식,206120.6239,448158.6415,자양3동,11215840,40,52,9,149,113,898,439,1337,0.915482423,1224,0.328347046,740,7993,33843.32188,1354,23585.72947,23329.60797,1,0,0,0,0,0.06933341,0
20190911,0,영업/정상,,중구,쌍림동,"서울특별시 중구 퇴계로53길 10, 1층 103호 (쌍림동)",스시홍,일식,200277.8356,451316.3403,장충동,11140580,18,71,24,45,124,1523,768,2291,0.945875164,2167,0.335224793,1055,1032,57748.46,1052,12011.74835,14060.3669,1,0,0,0,0,0.06933341,0
20181116,0,영업/정상,,용산구,보광동,"서울특별시 용산구 장문로 83-1, 1층 (보광동)",신야텐야 이태원점,일식,199840.4581,447108.8816,서빙고동,11170690,51,37,3,35,33,468,366,834,0.960431655,801,0.438848921,1354,1501,34261.15,1761,15499.83133,16070.87946,1,0,0,0,0,0.1326527,0
20180518,0,영업/정상,,강남구,청담동,"서울특별시 강남구 도산대로70길 9, 지하1층 (청담동)",토리키치(TORIKICHI),일식,203931.2595,446758.5932,청담동,11680565,88,51,144,264,367,1586,1686,3272,0.887836186,2905,0.515281174,1536,10890,41681.7775,3660,43196.66173,49970.30897,1,0,0,0,0,0.06739235,0
20180219,0,영업/정상,,강남구,청담동,"서울특별시 강남구 압구정로79길 73-4, 1,2,3층 (청담동)",잡어향기,일식,204622.7202,447104.8639,청담동,11680565,424,30,71,142,138,531,530,1061,0.869934025,923,0.499528746,1624,9802,41681.7775,17664,43196.66173,49970.30897,1,0,0,0,0,0.07351651,0
20170828,0,영업/정상,,강남구,청담동,"서울특별시 강남구 압구정로79길 79, 지상1층 (청담동)",우랑,일식,204668.4922,447097.841,청담동,11680565,163,30,68,143,130,503,500,1003,0.870388833,873,0.498504487,1799,9802,41681.7775,6803,43196.66173,49970.30897,1,0,0,0,0,0.07351651,0
20170926,0,영업/정상,,도봉구,쌍문동,"서울특별시 도봉구 도봉로133길 42, 1층 (쌍문동)",6788,일식,203226.2159,461737.6646,쌍문2동,11320670,24,94,17,310,64,602,592,1194,0.94639866,1130,0.495812395,1770,19559,27937.53875,671,17255.36913,16588.93994,1,0,0,0,0,0.06933341,0
20190218,0,영업/정상,,구로구,고척동,"서울특별시 구로구 경인로47길 58, 1층 102호 (고척동)",진스시,일식,188009.6999,444383.6357,고척1동,11530720,26,77,4,148,28,471,595,1066,0.973733583,1038,0.558161351,1260,17811,21636.3125,561,22412.20483,21773.75122,1,0,0,0,0,0.097927384,0
20210219,0,영업/정상,,강남구,개포동,"서울특별시 강남구 개포로 250, 선광빌딩 1층 105호 (개포동)",돈바치,일식,204342.6611,441857.2464,개포4동,11680690,50,64,8,119,93,657,681,1338,0.930493274,1245,0.50896861,528,8485,34884.70333,1727,16045.94263,15127.96809,1,0,0,0,0,0.065798886,0
20220517,0,영업/정상,,강남구,개포동,"서울특별시 강남구 개포로30길 6, 지상1층 (개포동)",포이제면소,일식,204320.7865,441828.3049,개포4동,11680690,136,66,8,118,93,654,687,1341,0.93064877,1248,0.512304251,76,8485,34884.70333,4753,16045.94263,15127.96809,1,0,0,0,0,0.065798886,0
20210430,0,영업/정상,,마포구,대흥동,"서울특별시 마포구 백범로20길 15, 1층 (대흥동)",육·연·타,일식,194996.0424,449335.51,용강동,11440590,26,106,17,292,157,1035,1009,2044,0.923189824,1887,0.493639922,458,18249,39263.5925,1005,31512.45436,32364.83017,1,0,0,0,0,0.06933341,0
20200522,0,영업/정상,,강서구,화곡동,"서울특별시 강서구 우현로 15, 1층 (화곡동)",스시야,일식,186110.0368,449447.4507,우장산동,11500615,35,78,16,276,104,851,745,1596,0.934837093,1492,0.46679198,801,7479,32815.28643,1149,32104.75073,32537.41686,1,0,0,0,0,0.06933341,0
20200820,0,영업/정상,,광진구,자양동,"서울특별시 광진구 뚝섬로23길 60, 1층 (자양동)",담에또밥,일식,205821.1933,448348.5965,자양4동,11215847,34,61,9,148,115,942,533,1475,0.922033898,1360,0.361355932,711,7894,33843.32188,1149,25991.88687,28056.87549,1,0,0,0,0,0.06933341,0
20190429,0,영업/정상,,영등포구,영등포동4가,"서울특별시 영등포구 영중로 15, 타임스퀘어 4층 415-2호 (영등포동4가)",토끼정타임스퀘어점,일식,191385.0574,446098.5559,문래동,11560605,219,104,16,144,155,1240,1069,2309,0.932871373,2154,0.462970983,1190,7215,36382.28,7950,38723.51787,42649.78768,1,0,0,0,0,0.06933341,0
20190917,0,영업/정상,,영등포구,영등포동4가,"서울특별시 영등포구 영중로 15, 타임스퀘어 4층 (영등포동4가)",낙원테산도타임스퀘어점,일식,191385.0574,446098.5559,문래동,11560605,83,104,16,144,155,1240,1069,2309,0.932871373,2154,0.462970983,1049,7215,36382.28,3002,38723.51787,42649.78768,1,0,0,0,0,0.06933341,0
20170928,0,영업/정상,,영등포구,영등포동4가,"서울특별시 영등포구 영중로 15 (영등포동4가, 타임스퀘어 지하2층 207호)",이자와타임스퀘어,일식,191385.0574,446098.5559,문래동,11560605,94,104,16,144,155,1240,1069,2309,0.932871373,2154,0.462970983,1768,7215,36382.28,3416,38723.51787,42649.78768,1,0,0,0,0,0.06933341,0
20191105,0,영업/정상,,영등포구,영등포동4가,"서울특별시 영등포구 영중로 15, 타임스퀘어 4층 (영등포동4가)",하즈벤타임스퀘어점,일식,191385.0574,446098.5559,문래동,11560605,208,104,16,144,155,1240,1069,2309,0.932871373,2154,0.462970983,1000,7215,36382.28,7560,38723.51787,42649.78768,1,0,0,0,0,0.06933341,0
20200422,0,영업/정상,,영등포구,영등포동4가,"서울특별시 영등포구 영중로 15, 타임스퀘어 지하1층 T3호 (영등포동4가)",미도이치띵굴다이닝타임스퀘어점,일식,191385.0574,446098.5559,문래동,11560605,42,104,16,144,155,1240,1069,2309,0.932871373,2154,0.462970983,831,7215,36382.28,1517,38723.51787,42649.78768,1,0,0,0,0,0.06933341,0
